entry_date,exit_date,expiry_date,strategy,regime,spot_entry,vix_entry,lots,pnl,pnl_pct,outcome,max_profit,max_loss
2021-01-29,2021-05-31,,TECHM.NS,IT,1746.4879502193976,,1,10810.89,1.0811,profit,inf,-inf
2021-04-30,2021-05-31,,BIOCON.NS,Pharma,6481.015946414383,,1,-12060.86,-1.2061,loss,inf,-inf
2021-02-26,2021-06-30,,ABB.NS,Infra,7174.984693324185,,1,21831.42,2.1831,profit,inf,-inf
2021-05-31,2021-06-30,,PNB.NS,Banking,772.5182111865047,,1,6721.32,0.6721,profit,inf,-inf
2021-03-31,2021-06-30,,POWERGRID.NS,Power,673.8439065785412,,1,-23826.85,-2.3827,loss,inf,-inf
2021-04-30,2021-06-30,,M&M.NS,Auto,1535.4996675690022,,1,-12648.03,-1.2648,loss,inf,-inf
2021-05-31,2021-06-30,,SRF.NS,Chemicals,335.5507613583946,,1,-2310.31,-0.231,loss,inf,-inf
2021-05-31,2021-06-30,,CHOLAFIN.NS,Financial Services,2584.630909063577,,1,-410.27,-0.041,loss,inf,-inf
2021-05-31,2021-06-30,,BAJAJFINSV.NS,Financial Services,4633.858626714358,,1,-9609.4,-0.9609,loss,inf,-inf
2021-05-31,2021-06-30,,MUTHOOTFIN.NS,Financial Services,2612.1212581533705,,1,3992.53,0.3993,profit,inf,-inf
2021-06-30,2021-07-30,,DRREDDY.NS,Pharma,4733.482513051052,,1,112.42,0.0112,profit,inf,-inf
2021-06-30,2021-07-30,,HDFCBANK.NS,Banking,614.4308016626554,,1,-12090.24,-1.209,loss,inf,-inf
2021-06-30,2021-07-30,,TORNTPHARM.NS,Pharma,1153.2989376931696,,1,-17911.74,-1.7912,loss,inf,-inf
2020-10-30,2021-07-30,,BHARTIARTL.NS,Telecom,3193.4965307949556,,1,26225.49,2.6225,profit,inf,-inf
2020-10-30,2021-07-30,,COLPAL.NS,FMCG,3290.89870990074,,1,54289.72,5.429,profit,inf,-inf
2021-06-30,2021-07-30,,DMART.NS,Consumer Durables,2170.8415327082307,,1,-3913.23,-0.3913,loss,inf,-inf
2021-06-30,2021-08-31,,IDEA.NS,Telecom,8430.871522458692,,1,-7316.19,-0.7316,loss,inf,-inf
2021-05-31,2021-08-31,,GAIL.NS,Energy,305.9301787713491,,1,-50510.64,-5.0511,loss,inf,-inf
2021-07-30,2021-08-31,,TECHM.NS,IT,1972.1659440846788,,1,-20601.1,-2.0601,loss,inf,-inf
2021-06-30,2021-08-31,,DIVISLAB.NS,Pharma,659.9082494993863,,1,-2275.94,-0.2276,loss,inf,-inf
2021-03-31,2021-08-31,,ADANIENT.NS,Infra,2970.056445114238,,1,-22095.41,-2.2095,loss,inf,-inf
2021-04-30,2021-08-31,,LTIM.NS,IT,1111.160289399427,,1,-10409.32,-1.0409,loss,inf,-inf
2021-07-30,2021-08-31,,GODREJCP.NS,FMCG,2189.339841652967,,1,10922.85,1.0923,profit,inf,-inf
2021-02-26,2021-09-30,,ADANIPOWER.NS,Power,3485.4184224572105,,1,33160.06,3.316,profit,inf,-inf
2021-08-31,2021-09-30,,POWERGRID.NS,Power,634.093022094183,,1,4674.47,0.4674,profit,inf,-inf
2021-06-30,2021-09-30,,INDUSTOWER.NS,Telecom,4156.418053680089,,1,10151.14,1.0151,profit,inf,-inf
2021-08-31,2021-09-30,,HDFCLIFE.NS,Financial Services,16407.876097411077,,1,19069.23,1.9069,profit,inf,-inf
2021-08-31,2021-09-30,,BHARTIARTL.NS,Telecom,4533.329073694217,,1,2542.05,0.2542,profit,inf,-inf
2021-08-31,2021-09-30,,IOC.NS,Energy,3464.5358709621287,,1,-4257.65,-0.4258,loss,inf,-inf
2021-09-30,2021-10-29,,ADANIENT.NS,Infra,2504.149746040725,,1,440.06,0.044,profit,inf,-inf
2021-09-30,2021-10-29,,FEDERALBNK.NS,Banking,2472.7403655821236,,1,-13328.66,-1.3329,loss,inf,-inf
2021-09-30,2021-10-29,,ITC.NS,FMCG,475.6323895381524,,1,11839.36,1.1839,profit,inf,-inf
2021-06-30,2021-10-29,,TATASTEEL.NS,Metals,286.58780007875146,,1,31025.49,3.1025,profit,inf,-inf
2021-06-30,2021-10-29,,GRASIM.NS,Infra,916.3083676953403,,1,25960.17,2.596,profit,inf,-inf
2021-09-30,2021-10-29,,JINDALSTEL.NS,Metals,657.1060747116658,,1,-16796.43,-1.6796,loss,inf,-inf
2021-09-30,2021-10-29,,ULTRACEMCO.NS,Infra,1318.3528618839396,,1,1716.91,0.1717,profit,inf,-inf
2021-05-31,2021-10-29,,HINDUNILVR.NS,FMCG,3801.0981813788608,,1,-67.44,-0.0067,loss,inf,-inf
2021-08-31,2021-10-29,,COLPAL.NS,FMCG,5497.281135965644,,1,-20649.04,-2.0649,loss,inf,-inf
2021-09-30,2021-10-29,,MPHASIS.NS,IT,1405.7463939411816,,1,-6659.4,-0.6659,loss,inf,-inf
2021-10-29,2021-11-30,,MOTHERSON.NS,Auto,3547.0639012334773,,1,-2878.04,-0.2878,loss,inf,-inf
2021-10-29,2021-11-30,,TCS.NS,IT,3966.3753648058523,,1,5555.6,0.5556,profit,inf,-inf
2020-10-30,2021-11-30,,EICHERMOT.NS,Auto,4544.035885245331,,1,9924.47,0.9924,profit,inf,-inf
2021-10-29,2021-11-30,,ICICIPRULI.NS,Financial Services,5626.014537079153,,1,-12579.21,-1.2579,loss,inf,-inf
2021-10-29,2021-11-30,,HDFCLIFE.NS,Financial Services,15736.841809076981,,1,-4989.6,-0.499,loss,inf,-inf
2021-10-29,2021-11-30,,CHOLAFIN.NS,Financial Services,1914.4580187517952,,1,-28271.58,-2.8272,loss,inf,-inf
2021-09-30,2021-11-30,,COALINDIA.NS,Metals,3125.4085769565404,,1,-771.95,-0.0772,loss,inf,-inf
2021-10-29,2021-12-31,,BAJAJFINSV.NS,Financial Services,5488.790339336213,,1,-44816.07,-4.4816,loss,inf,-inf
2021-04-30,2021-12-31,,TATAMOTORS.NS,Auto,2488.4979221582225,,1,22071.47,2.2071,profit,inf,-inf
2021-11-30,2021-12-31,,ADANIENT.NS,Infra,2517.435133444193,,1,1958.1,0.1958,profit,inf,-inf
2021-11-30,2021-12-31,,HINDUNILVR.NS,FMCG,3783.153587191333,,1,1476.88,0.1477,profit,inf,-inf
2021-10-29,2021-12-31,,GODREJCP.NS,FMCG,3173.1338465832014,,1,18601.25,1.8601,profit,inf,-inf
2021-12-31,2022-01-31,,TORNTPOWER.NS,Power,8665.843028517553,,1,22741.5,2.2742,profit,inf,-inf
2021-07-30,2022-01-31,,VEDL.NS,Metals,7373.496045750445,,1,22880.75,2.2881,profit,inf,-inf
2021-12-31,2022-01-31,,APOLLOHOSP.NS,Pharma,5769.272743255297,,1,-12421.93,-1.2422,loss,inf,-inf
2021-12-31,2022-01-31,,WIPRO.NS,IT,1190.7840557855952,,1,8178.74,0.8179,profit,inf,-inf
2021-07-30,2022-02-28,,BPCL.NS,Energy,35196.50139294438,,1,20018.31,2.0018,profit,inf,-inf
2021-11-30,2022-02-28,,BALKRISIND.NS,Auto,1996.3583233496013,,1,50247.68,5.0248,profit,inf,-inf
2022-01-31,2022-02-28,,DIVISLAB.NS,Pharma,686.0291068876691,,1,15851.15,1.5851,profit,inf,-inf
2021-11-30,2022-02-28,,ULTRACEMCO.NS,Infra,1436.5880681065917,,1,-35789.78,-3.579,loss,inf,-inf
2021-11-30,2022-02-28,,INFY.NS,IT,89.30517337011769,,1,12635.48,1.2635,profit,inf,-inf
2022-01-31,2022-03-31,,DRREDDY.NS,Pharma,7480.1151255708955,,1,-25172.2,-2.5172,loss,inf,-inf
2022-02-28,2022-03-31,,HEROMOTOCO.NS,Auto,8303.53091390181,,1,16630.47,1.663,profit,inf,-inf
2021-12-31,2022-03-31,,EICHERMOT.NS,Auto,5185.111904324201,,1,7153.6,0.7154,profit,inf,-inf
2021-07-30,2022-03-31,,NTPC.NS,Power,1652.5706349579943,,1,37251.44,3.7251,profit,inf,-inf
2021-11-30,2022-03-31,,COLPAL.NS,FMCG,3817.411878929086,,1,5950.94,0.5951,profit,inf,-inf
2022-01-31,2022-03-31,,ICICIBANK.NS,Banking,2704.702977545457,,1,-4370.98,-0.4371,loss,inf,-inf
2022-03-31,2022-04-29,,BPCL.NS,Energy,36749.24403776238,,1,7617.75,0.7618,profit,inf,-inf
2022-03-31,2022-04-29,,NMDC.NS,Metals,8889.61889231166,,1,17305.14,1.7305,profit,inf,-inf
2022-03-31,2022-04-29,,HAVELLS.NS,Consumer Durables,350.09418990086743,,1,-14404.18,-1.4404,loss,inf,-inf
2021-10-29,2022-04-29,,DMART.NS,Consumer Durables,2242.245734756615,,1,33708.29,3.3708,profit,inf,-inf
2022-02-28,2022-04-29,,ASIANPAINT.NS,Consumer Durables,2923.582834964292,,1,31764.69,3.1765,profit,inf,-inf
2021-08-31,2022-05-31,,AXISBANK.NS,Banking,405.86124817303715,,1,-12484.66,-1.2485,loss,inf,-inf
2022-03-31,2022-05-31,,VEDL.NS,Metals,11171.583675771222,,1,-27370.74,-2.7371,loss,inf,-inf
2022-03-31,2022-05-31,,GAIL.NS,Energy,197.27951882361376,,1,-2597.68,-0.2598,loss,inf,-inf
2022-04-29,2022-05-31,,PFC.NS,Financial Services,905.3515054444155,,1,1005.66,0.1006,profit,inf,-inf
2022-04-29,2022-05-31,,GODREJCP.NS,FMCG,3643.5874839945695,,1,366.36,0.0366,profit,inf,-inf
2022-04-29,2022-05-31,,CROMPTON.NS,Consumer Durables,12805.176105311984,,1,21125.65,2.1126,profit,inf,-inf
2021-10-29,2022-05-31,,BHARTIARTL.NS,Telecom,4534.976109629729,,1,-4479.03,-0.4479,loss,inf,-inf
2022-03-31,2022-05-31,,BAJAJFINSV.NS,Financial Services,5576.936252952546,,1,7297.72,0.7298,profit,inf,-inf
2022-02-28,2022-05-31,,SBIN.NS,Banking,147.62274565801457,,1,-6201.33,-0.6201,loss,inf,-inf
2019-11-29,2022-06-30,,PETRONET.NS,Energy,2800.472961093623,,1,124342.77,12.4343,profit,inf,-inf
2022-05-31,2022-06-30,,FEDERALBNK.NS,Banking,3086.051200501503,,1,36520.4,3.652,profit,inf,-inf
2022-05-31,2022-06-30,,BAJFINANCE.NS,Financial Services,1595.151298967939,,1,-17654.65,-1.7655,loss,inf,-inf
2022-04-29,2022-06-30,,CHOLAFIN.NS,Financial Services,1468.3496060557895,,1,-4752.7,-0.4753,loss,inf,-inf
2022-03-31,2022-06-30,,VOLTAS.NS,Consumer Durables,1470.9240017086954,,1,11852.97,1.1853,profit,inf,-inf
2022-05-31,2022-06-30,,ASIANPAINT.NS,Consumer Durables,3580.169849157201,,1,-15640.83,-1.5641,loss,inf,-inf
2022-06-30,2022-07-29,,SHREECEM.NS,Infra,1325.452557028834,,1,-12476.42,-1.2476,loss,inf,-inf
2022-04-29,2022-07-29,,HEROMOTOCO.NS,Auto,8746.93015758833,,1,-29352.0,-2.9352,loss,inf,-inf
2022-06-30,2022-07-29,,BIOCON.NS,Pharma,5146.688049998054,,1,13520.61,1.3521,profit,inf,-inf
2022-01-31,2022-07-29,,TATAMOTORS.NS,Auto,2953.552680842486,,1,6558.07,0.6558,profit,inf,-inf
2022-03-31,2022-07-29,,NESTLEIND.NS,FMCG,1346.1561129186389,,1,27146.1,2.7146,profit,inf,-inf
2022-05-31,2022-07-29,,INDUSINDBK.NS,Banking,798.9967955222896,,1,-32359.73,-3.236,loss,inf,-inf
2022-06-30,2022-07-29,,COLPAL.NS,FMCG,3442.719925923789,,1,4481.51,0.4482,profit,inf,-inf
2022-06-30,2022-08-31,,TITAN.NS,Consumer Durables,2111.0627293123284,,1,6450.49,0.645,profit,inf,-inf
2022-07-29,2022-08-31,,BAJFINANCE.NS,Financial Services,1642.698653136426,,1,48267.44,4.8267,profit,inf,-inf
2022-05-31,2022-08-31,,IDEA.NS,Telecom,14084.186306844675,,1,-12298.46,-1.2298,loss,inf,-inf
2022-06-30,2022-08-31,,INDUSTOWER.NS,Telecom,4654.066801377331,,1,-2535.51,-0.2536,loss,inf,-inf
2021-03-31,2022-08-31,,JSWSTEEL.NS,Metals,5520.377817748398,,1,59687.08,5.9687,profit,inf,-inf
2022-06-30,2022-08-31,,BHARTIARTL.NS,Telecom,4110.792322404239,,1,-16447.26,-1.6447,loss,inf,-inf
2022-07-29,2022-08-31,,COFORGE.NS,IT,1261.2087274146124,,1,-22320.3,-2.232,loss,inf,-inf
2022-07-29,2022-08-31,,HINDUNILVR.NS,FMCG,4428.624308207956,,1,5237.96,0.5238,profit,inf,-inf
2022-04-29,2022-09-30,,NTPC.NS,Power,2133.735089172028,,1,-26686.93,-2.6687,loss,inf,-inf
2022-07-29,2022-09-30,,ITC.NS,FMCG,766.9660639162987,,1,-29911.0,-2.9911,loss,inf,-inf
2022-05-31,2022-09-30,,BRITANNIA.NS,FMCG,313.47419815683776,,1,-19665.49,-1.9665,loss,inf,-inf
2022-07-29,2022-09-30,,GODREJCP.NS,FMCG,4494.364880398794,,1,-9783.85,-0.9784,loss,inf,-inf
2022-07-29,2022-09-30,,CHOLAFIN.NS,Financial Services,1593.3544726952705,,1,6008.04,0.6008,profit,inf,-inf
2022-08-31,2022-09-30,,COLPAL.NS,FMCG,3708.47548624522,,1,6.27,0.0006,profit,inf,-inf
2022-08-31,2022-09-30,,ONGC.NS,Energy,1408.7203823067698,,1,5588.38,0.5588,profit,inf,-inf
2021-12-31,2022-10-31,,HINDALCO.NS,Metals,9216.534549539683,,1,46725.79,4.6726,profit,inf,-inf
2022-09-30,2022-10-31,,PFC.NS,Financial Services,981.4657623292838,,1,-13158.44,-1.3158,loss,inf,-inf
2022-02-28,2022-10-31,,TATASTEEL.NS,Metals,541.1128853087528,,1,-18187.55,-1.8188,loss,inf,-inf
2022-08-31,2022-10-31,,MUTHOOTFIN.NS,Financial Services,2943.7215019056925,,1,14640.05,1.464,profit,inf,-inf
2022-03-31,2022-10-31,,DIVISLAB.NS,Pharma,776.6426015383396,,1,14885.72,1.4886,profit,inf,-inf
2022-08-31,2022-10-31,,TATAMOTORS.NS,Auto,3012.3752381211825,,1,-9761.42,-0.9761,loss,inf,-inf
2022-09-30,2022-10-31,,ACC.NS,Infra,516.848529591988,,1,34276.45,3.4276,profit,inf,-inf
2022-07-29,2022-10-31,,SBIN.NS,Banking,149.91868978867737,,1,17819.05,1.7819,profit,inf,-inf
2022-08-31,2022-11-30,,MOTHERSON.NS,Auto,4334.557783082997,,1,27490.15,2.749,profit,inf,-inf
2022-10-31,2022-11-30,,VBL.NS,FMCG,1640.550368155749,,1,6182.81,0.6183,profit,inf,-inf
2022-10-31,2022-11-30,,SUNPHARMA.NS,Pharma,4050.4632569925197,,1,-9372.75,-0.9373,loss,inf,-inf
2022-09-30,2022-11-30,,NESTLEIND.NS,FMCG,2024.3147277154867,,1,-13272.7,-1.3273,loss,inf,-inf
2022-09-30,2022-11-30,,INDUSINDBK.NS,Banking,720.7641649250955,,1,-11838.79,-1.1839,loss,inf,-inf
2022-10-31,2022-11-30,,ONGC.NS,Energy,1481.975770320683,,1,16575.84,1.6576,profit,inf,-inf
2022-08-31,2022-12-30,,GAIL.NS,Energy,180.39801248401818,,1,-41981.98,-4.1982,loss,inf,-inf
2022-11-30,2022-12-30,,DIVISLAB.NS,Pharma,828.2133143258366,,1,-14019.75,-1.402,loss,inf,-inf
2022-11-30,2022-12-30,,BHARTIARTL.NS,Telecom,4452.579976909632,,1,-6127.79,-0.6128,loss,inf,-inf
2022-09-30,2022-12-30,,ADANIENT.NS,Infra,3017.8926946557426,,1,-1554.16,-0.1554,loss,inf,-inf
2022-11-30,2022-12-30,,MPHASIS.NS,IT,1029.9471978024553,,1,1848.7,0.1849,profit,inf,-inf
2022-10-31,2022-12-30,,LTIM.NS,IT,1791.170429783914,,1,3815.86,0.3816,profit,inf,-inf
2022-12-30,2023-01-31,,MARUTI.NS,Auto,9909.233877353126,,1,11868.93,1.1869,profit,inf,-inf
2022-12-30,2023-01-31,,WIPRO.NS,IT,1060.5964305942646,,1,-5688.88,-0.5689,loss,inf,-inf
2022-11-30,2023-01-31,,BALKRISIND.NS,Auto,3587.8542571846497,,1,-20801.64,-2.0802,loss,inf,-inf
2022-09-30,2023-01-31,,ICICIPRULI.NS,Financial Services,10284.202877747135,,1,-6429.06,-0.6429,loss,inf,-inf
2022-12-30,2023-01-31,,NESTLEIND.NS,FMCG,1897.273834118206,,1,26196.29,2.6196,profit,inf,-inf
2022-12-30,2023-02-28,,TORNTPOWER.NS,Power,7070.499058499093,,1,-16703.78,-1.6704,loss,inf,-inf
2023-01-31,2023-02-28,,MOTHERSON.NS,Auto,5948.4764296830945,,1,27788.43,2.7788,profit,inf,-inf
2022-08-31,2023-02-28,,FEDERALBNK.NS,Banking,4192.2526923915275,,1,2978.03,0.2978,profit,inf,-inf
2022-10-31,2023-02-28,,BAJFINANCE.NS,Financial Services,1873.2386640500868,,1,-615.06,-0.0615,loss,inf,-inf
2022-10-31,2023-02-28,,M&M.NS,Auto,1643.4599950330814,,1,-18130.89,-1.8131,loss,inf,-inf
2023-01-31,2023-02-28,,SUNPHARMA.NS,Pharma,4164.181409608863,,1,-11740.51,-1.1741,loss,inf,-inf
2023-01-31,2023-02-28,,ADANIPORTS.NS,Infra,13792.751698641592,,1,3823.28,0.3823,profit,inf,-inf
2022-11-30,2023-02-28,,MARICO.NS,FMCG,3594.9723893269506,,1,-45458.0,-4.5458,loss,inf,-inf
2022-11-30,2023-02-28,,BANKBARODA.NS,Banking,159.15100038615904,,1,10072.58,1.0073,profit,inf,-inf
2022-12-30,2023-02-28,,VOLTAS.NS,Consumer Durables,2370.4353044166646,,1,-9732.91,-0.9733,loss,inf,-inf
2023-02-28,2023-03-31,,HEROMOTOCO.NS,Auto,6734.8076702427825,,1,1750.64,0.1751,profit,inf,-inf
2023-02-28,2023-03-31,,POWERGRID.NS,Power,537.4553594108633,,1,-2210.19,-0.221,loss,inf,-inf
2022-11-30,2023-03-31,,SBIN.NS,Banking,170.48831910828835,,1,16328.1,1.6328,profit,inf,-inf
2023-02-28,2023-03-31,,NHPC.NS,Power,1605.314622264827,,1,261.77,0.0262,profit,inf,-inf
2022-11-30,2023-03-31,,MUTHOOTFIN.NS,Financial Services,3039.8360460602676,,1,29237.86,2.9238,profit,inf,-inf
2023-01-31,2023-03-31,,LTIM.NS,IT,2089.0030036832536,,1,7556.89,0.7557,profit,inf,-inf
2023-02-28,2023-03-31,,ONGC.NS,Energy,1707.1691541649855,,1,-10513.4,-1.0513,loss,inf,-inf
2022-10-31,2023-04-28,,HINDUNILVR.NS,FMCG,4992.209644744704,,1,-35040.19,-3.504,loss,inf,-inf
2023-03-31,2023-04-28,,VOLTAS.NS,Consumer Durables,2005.3747069692859,,1,-7783.82,-0.7784,loss,inf,-inf
2023-02-28,2023-04-28,,VBL.NS,FMCG,1568.1583418128034,,1,13995.38,1.3995,profit,inf,-inf
2023-02-28,2023-05-31,,PNB.NS,Banking,1087.2523101225354,,1,7816.53,0.7817,profit,inf,-inf
2023-04-28,2023-05-31,,IDFCFIRSTB.NS,Banking,445.2969608329371,,1,-12551.83,-1.2552,loss,inf,-inf
2023-03-31,2023-05-31,,BOSCHLTD.NS,Auto,4379.8483692088985,,1,6817.25,0.6817,profit,inf,-inf
2023-02-28,2023-05-31,,ICICIBANK.NS,Banking,2707.86608665766,,1,29394.48,2.9394,profit,inf,-inf
2023-04-28,2023-05-31,,LTIM.NS,IT,2014.6564602021624,,1,14460.57,1.4461,profit,inf,-inf
2023-05-31,2023-06-30,,FEDERALBNK.NS,Banking,5032.782803967677,,1,-28439.58,-2.844,loss,inf,-inf
2023-05-31,2023-06-30,,BAJFINANCE.NS,Financial Services,1975.5115501932432,,1,22558.61,2.2559,profit,inf,-inf
2022-05-31,2023-06-30,,EICHERMOT.NS,Auto,6029.053644493477,,1,35075.15,3.5075,profit,inf,-inf
2023-05-31,2023-06-30,,ICICIPRULI.NS,Financial Services,12326.82434340722,,1,12466.9,1.2467,profit,inf,-inf
2023-05-31,2023-06-30,,ADANIPORTS.NS,Infra,13171.774963317492,,1,-1989.38,-0.1989,loss,inf,-inf
2023-03-31,2023-06-30,,AARTIIND.NS,Chemicals,3225.2423241663773,,1,21139.3,2.1139,profit,inf,-inf
2023-02-28,2023-06-30,,LT.NS,Infra,4207.089340656277,,1,39361.54,3.9362,profit,inf,-inf
2023-03-31,2023-06-30,,IOC.NS,Energy,3605.0597462260266,,1,22657.15,2.2657,profit,inf,-inf
2023-06-30,2023-07-31,,VEDL.NS,Metals,10816.72450691746,,1,14285.39,1.4285,profit,inf,-inf
2023-05-31,2023-07-31,,INDUSTOWER.NS,Telecom,3497.7921753718697,,1,-15667.52,-1.5668,loss,inf,-inf
2023-06-30,2023-07-31,,JSWSTEEL.NS,Metals,11002.238253090085,,1,5286.76,0.5287,profit,inf,-inf
2023-06-30,2023-07-31,,TATASTEEL.NS,Metals,252.33445905678548,,1,-16041.75,-1.6042,loss,inf,-inf
2023-06-30,2023-07-31,,BHARTIARTL.NS,Telecom,3892.8244617710093,,1,-2560.08,-0.256,loss,inf,-inf
2023-03-31,2023-07-31,,NESTLEIND.NS,FMCG,2450.5101513377376,,1,9954.11,0.9954,profit,inf,-inf
2023-06-30,2023-07-31,,ACC.NS,Infra,666.3816289570717,,1,31668.11,3.1668,profit,inf,-inf
2023-07-31,2023-08-31,,BPCL.NS,Energy,35932.7603336371,,1,-25432.2,-2.5432,loss,inf,-inf
2023-03-31,2023-08-31,,MOTHERSON.NS,Auto,7017.560219788227,,1,3974.03,0.3974,profit,inf,-inf
2023-07-31,2023-08-31,,ATGL.NS,Energy,6275.598279629461,,1,16573.39,1.6573,profit,inf,-inf
2023-07-31,2023-08-31,,CUMMINSIND.NS,Infra,2424.2039513859218,,1,-6014.6,-0.6015,loss,inf,-inf
2023-07-31,2023-08-31,,CIPLA.NS,Pharma,587.4853261916102,,1,4650.53,0.4651,profit,inf,-inf
2023-07-31,2023-08-31,,DRREDDY.NS,Pharma,7207.42108658676,,1,-1761.72,-0.1762,loss,inf,-inf
2023-07-31,2023-08-31,,ADANIPORTS.NS,Infra,13579.179126928682,,1,3351.57,0.3352,profit,inf,-inf
2023-04-28,2023-08-31,,TATAMOTORS.NS,Auto,3239.7927594108005,,1,-22608.78,-2.2609,loss,inf,-inf
2023-02-28,2023-08-31,,ADANIENT.NS,Infra,3147.722351167204,,1,42774.93,4.2775,profit,inf,-inf
2023-07-31,2023-09-29,,EICHERMOT.NS,Auto,8027.7568977089195,,1,10675.37,1.0675,profit,inf,-inf
2023-08-31,2023-09-29,,JSWSTEEL.NS,Metals,11209.149047445739,,1,14164.09,1.4164,profit,inf,-inf
2023-08-31,2023-09-29,,INDUSTOWER.NS,Telecom,3506.383714618479,,1,18889.05,1.8889,profit,inf,-inf
2023-08-31,2023-09-29,,TATASTEEL.NS,Metals,238.7963577299796,,1,24524.72,2.4525,profit,inf,-inf
2023-08-31,2023-09-29,,NMDC.NS,Metals,14986.69868274645,,1,4471.24,0.4471,profit,inf,-inf
2023-08-31,2023-09-29,,BOSCHLTD.NS,Auto,5068.669106646043,,1,2382.38,0.2382,profit,inf,-inf
2023-08-31,2023-09-29,,HAVELLS.NS,Consumer Durables,185.22113899919765,,1,5865.03,0.5865,profit,inf,-inf
2023-08-31,2023-09-29,,ICICIBANK.NS,Banking,3590.776004433924,,1,-17090.68,-1.7091,loss,inf,-inf
2023-06-30,2023-09-29,,LTIM.NS,IT,2133.973609694803,,1,21344.12,2.1344,profit,inf,-inf
2022-08-31,2023-09-29,,ASIANPAINT.NS,Consumer Durables,3677.743902015036,,1,103112.49,10.3112,profit,inf,-inf
2023-09-29,2023-10-31,,MOTHERSON.NS,Auto,7065.371845940341,,1,5602.38,0.5602,profit,inf,-inf
2022-12-30,2023-10-31,,TITAN.NS,Consumer Durables,3611.9472795424826,,1,7776.27,0.7776,profit,inf,-inf
2023-08-31,2023-10-31,,ABB.NS,Infra,10828.635697643895,,1,-6085.03,-0.6085,loss,inf,-inf
2023-09-29,2023-10-31,,HDFCBANK.NS,Banking,663.9301649919431,,1,-12767.76,-1.2768,loss,inf,-inf
2023-09-29,2023-10-31,,PFC.NS,Financial Services,1055.69153978677,,1,21298.23,2.1298,profit,inf,-inf
2023-09-29,2023-10-31,,ADANIENT.NS,Infra,4120.273532640016,,1,-5233.51,-0.5234,loss,inf,-inf
2023-09-29,2023-11-30,,ATGL.NS,Energy,6942.98171144477,,1,22495.34,2.2495,profit,inf,-inf
2023-10-31,2023-11-30,,DABUR.NS,FMCG,1541.1554985619684,,1,-20880.11,-2.088,loss,inf,-inf
2023-10-31,2023-11-30,,ASIANPAINT.NS,Consumer Durables,8045.427804763434,,1,-8880.6,-0.8881,loss,inf,-inf
2023-10-31,2023-11-30,,TATASTEEL.NS,Metals,271.4444636561272,,1,-21437.04,-2.1437,loss,inf,-inf
2023-08-31,2023-11-30,,BRITANNIA.NS,FMCG,502.0006309993611,,1,15307.83,1.5308,profit,inf,-inf
2023-01-31,2023-11-30,,BIOCON.NS,Pharma,9101.543467079562,,1,41319.07,4.1319,profit,inf,-inf
2023-10-31,2023-11-30,,TATAMOTORS.NS,Auto,2636.9736243986026,,1,-3386.0,-0.3386,loss,inf,-inf
2023-07-31,2023-11-30,,BAJAJFINSV.NS,Financial Services,3599.697197458506,,1,-4063.06,-0.4063,loss,inf,-inf
2023-10-31,2023-11-30,,IOC.NS,Energy,4224.386150651513,,1,-4748.97,-0.4749,loss,inf,-inf
2023-06-30,2023-11-30,,SBIN.NS,Banking,214.60820172843808,,1,-8933.1,-0.8933,loss,inf,-inf
2023-09-29,2023-12-29,,ALKEM.NS,Pharma,6332.587382964821,,1,-4437.54,-0.4438,loss,inf,-inf
2023-11-30,2023-12-29,,DRREDDY.NS,Pharma,9545.483463725775,,1,5467.79,0.5468,profit,inf,-inf
2023-11-30,2023-12-29,,HEROMOTOCO.NS,Auto,8711.906758609042,,1,10777.23,1.0777,profit,inf,-inf
2023-11-30,2023-12-29,,GAIL.NS,Energy,127.31218367668338,,1,34843.83,3.4844,profit,inf,-inf
2023-11-30,2023-12-29,,PFC.NS,Financial Services,1188.8807639727195,,1,10866.21,1.0866,profit,inf,-inf
2023-09-29,2023-12-29,,CHOLAFIN.NS,Financial Services,1225.6037668924143,,1,-2021.82,-0.2022,loss,inf,-inf
2023-10-31,2023-12-29,,BANKBARODA.NS,Banking,286.527549617345,,1,-37467.93,-3.7468,loss,inf,-inf
2023-12-29,2024-01-31,,CUMMINSIND.NS,Infra,2309.225022281612,,1,-6798.08,-0.6798,loss,inf,-inf
2023-10-31,2024-01-31,,VBL.NS,FMCG,1878.0836851964525,,1,27284.43,2.7284,profit,inf,-inf
2023-12-29,2024-01-31,,JSWSTEEL.NS,Metals,8866.087314830753,,1,-2586.29,-0.2586,loss,inf,-inf
2023-08-31,2024-01-31,,GODREJCP.NS,FMCG,3290.5865945034375,,1,-2529.14,-0.2529,loss,inf,-inf
2023-12-29,2024-01-31,,BHARTIARTL.NS,Telecom,4340.734110959943,,1,-14174.79,-1.4175,loss,inf,-inf
2023-09-29,2024-01-31,,NESTLEIND.NS,FMCG,2886.019087594448,,1,-1805.02,-0.1805,loss,inf,-inf
2023-10-31,2024-01-31,,COLPAL.NS,FMCG,2138.8056625509953,,1,38186.85,3.8187,profit,inf,-inf
2023-11-30,2024-01-31,,ICICIBANK.NS,Banking,3642.4346362204324,,1,-11292.58,-1.1293,loss,inf,-inf
2023-11-30,2024-01-31,,INFY.NS,IT,90.02067781555856,,1,-12772.65,-1.2773,loss,inf,-inf
2024-01-31,2024-02-29,,ALKEM.NS,Pharma,6109.633381515208,,1,2708.74,0.2709,profit,inf,-inf
